Decimal_YR,East(m),North(m),Vert(m),East_sig(m),North_sig(m),Vert_sig(m),East_North_cor,East_Vert_cor,North_Vert_cor,Time in Seconds past J2000,YEAR,MM,DD,HR,MN,SS
2003.90965092,0.247611,-0.029937,-0.045217,0.000591,0.000759,0.002363,-0.015973,0.084317,-0.100372,123379200.00,2003,11,29,12,0,0
2003.91238877,0.252360,-0.034624,-0.043089,0.000599,0.000776,0.002433,0.007003,-0.009480,-0.089446,123465600.00,2003,11,30,12,0,0
2003.91512663,0.246347,-0.044154,-0.039864,0.000580,0.000754,0.002327,-0.015595,0.181446,-0.069185,123552000.00,2003,12,1,12,0,0
2003.91786448,0.247324,-0.045571,-0.055450,0.000613,0.000793,0.002524,-0.006112,0.088589,-0.021128,123638400.00,2003,12,2,12,0,0
2003.92060233,0.250300,-0.045657,-0.054921,0.000602,0.000779,0.002440,-0.020621,0.186953,-0.039726,123724800.00,2003,12,3,12,0,0
2003.92334018,0.248128,-0.044492,-0.055775,0.000597,0.000806,0.002445,-0.009153,0.159143,-0.063991,123811200.00,2003,12,4,12,0,0
2003.92607803,0.248023,-0.047583,-0.053945,0.000601,0.000800,0.002463,-0.007414,0.096738,-0.073610,123897600.00,2003,12,5,12,0,0
2003.92881588,0.250548,-0.048948,-0.057476,0.000586,0.000772,0.002364,-0.024647,0.103638,-0.070683,123984000.00,2003,12,6,12,0,0
2003.93155373,0.251199,-0.044848,-0.054228,0.000570,0.000753,0.002311,-0.065796,0.150546,-0.042293,124070400.00,2003,12,7,12,0,0
2003.93429158,0.251340,-0.047082,-0.054497,0.000567,0.000748,0.002298,-0.047859,0.206314,-0.080017,124156800.00,2003,12,8,12,0,0
2003.93702943,0.259410,-0.053340,-0.047685,0.000565,0.000744,0.002295,-0.064735,0.381881,-0.072122,124243200.00,2003,12,9,12,0,0
2003.93976728,0.267662,-0.043526,-0.052403,0.000586,0.000767,0.002340,-0.035359,0.183358,-0.113660,124329600.00,2003,12,10,12,0,0
2003.94250513,0.247729,-0.033501,-0.051912,0.000642,0.000823,0.002502,-0.034714,0.544802,-0.126214,124416000.00,2003,12,11,12,0,0
2003.94524298,0.245596,-0.034182,-0.052430,0.000577,0.000757,0.002306,-0.023596,0.132215,-0.085784,124502400.00,2003,12,12,12,0,0
2003.94798084,0.245567,-0.035808,-0.058738,0.000589,0.000756,0.002354,-0.026566,0.106315,-0.105290,124588800.00,2003,12,13,12,0,0
2003.95071869,0.246323,-0.034649,-0.054131,0.000596,0.000765,0.002380,-0.037328,0.169510,-0.108810,124675200.00,2003,12,14,12,0,0
2003.95345654,0.247049,-0.033878,-0.053472,0.000586,0.000753,0.002330,-0.026566,0.205591,-0.106399,124761600.00,2003,12,15,12,0,0
2003.95619439,0.247700,-0.035210,-0.052398,0.000598,0.000756,0.002355,-0.033048,0.200239,-0.089134,124848000.00,2003,12,16,12,0,0
2003.95893224,0.244476,-0.030534,-0.048054,0.000599,0.000768,0.002379,-0.028402,0.107093,-0.091644,124934400.00,2003,12,17,12,0,0
2003.96167009,0.244509,-0.035274,-0.047821,0.000596,0.000778,0.002382,0.021429,0.074001,-0.104894,125020800.00,2003,12,18,12,0,0
2003.96440794,0.245881,-0.031082,-0.047775,0.000603,0.000790,0.002417,0.008786,0.125454,-0.115473,125107200.00,2003,12,19,12,0,0
2003.96714579,0.245461,-0.031596,-0.053089,0.000591,0.000764,0.002365,-0.020049,0.165258,-0.078337,125193600.00,2003,12,20,12,0,0
2003.96988364,0.246747,-0.035225,-0.047332,0.000594,0.000780,0.002382,-0.008170,0.160923,-0.090038,125280000.00,2003,12,21,12,0,0
2003.97262149,0.244317,-0.037305,-0.048028,0.000597,0.000766,0.002354,-0.018537,0.041909,-0.080486,125366400.00,2003,12,22,12,0,0
2003.97535934,0.243635,-0.036213,-0.048744,0.000594,0.000767,0.002360,-0.013882,0.066877,-0.084563,125452800.00,2003,12,23,12,0,0
2003.97809719,0.241059,-0.035045,-0.052698,0.000593,0.000780,0.002367,-0.023034,0.097402,-0.072039,125539200.00,2003,12,24,12,0,0
2003.98083504,0.244076,-0.035507,-0.044567,0.000590,0.000761,0.002320,-0.030198,0.174594,-0.080390,125625600.00,2003,12,25,12,0,0
2003.98357290,0.245161,-0.035189,-0.045496,0.000584,0.000748,0.002288,-0.035867,0.172899,-0.093423,125712000.00,2003,12,26,12,0,0
2003.98631075,0.244705,-0.035408,-0.054946,0.000584,0.000748,0.002282,-0.012513,0.072773,-0.082562,125798400.00,2003,12,27,12,0,0
2003.98904860,0.245599,-0.033883,-0.053525,0.000586,0.000754,0.002315,-0.008524,0.010207,-0.080596,125884800.00,2003,12,28,12,0,0
2003.99178645,0.243639,-0.035508,-0.046932,0.000586,0.000765,0.002327,-0.013087,0.074691,-0.064141,125971200.00,2003,12,29,12,0,0
2003.99452430,0.241196,-0.034032,-0.042171,0.000597,0.000763,0.002352,0.013842,-0.006469,-0.087683,126057600.00,2003,12,30,12,0,0
2003.99726215,0.244423,-0.036134,-0.049607,0.000582,0.000744,0.002271,-0.020108,0.080708,-0.082672,126144000.00,2003,12,31,12,0,0
2004.00000000,0.245247,-0.035859,-0.057084,0.000588,0.000768,0.002347,-0.047077,0.111388,-0.079934,126230400.00,2004,1,1,12,0,0
2004.00273785,0.244036,-0.034717,-0.050796,0.000591,0.000780,0.002384,-0.040591,0.135592,-0.067648,126316800.00,2004,1,2,12,0,0
2004.00547570,0.243755,-0.035458,-0.045749,0.000595,0.000787,0.002410,-0.033383,0.132906,-0.054957,126403200.00,2004,1,3,12,0,0
2004.00821355,0.243326,-0.035434,-0.044079,0.000587,0.000762,0.002333,-0.021006,0.092501,-0.083252,126489600.00,2004,1,4,12,0,0
2004.01095140,0.243703,-0.034164,-0.048444,0.000594,0.000774,0.002391,-0.055193,0.283366,-0.079708,126576000.00,2004,1,5,12,0,0
2004.01368925,0.243833,-0.034061,-0.054161,0.000595,0.000764,0.002354,-0.004503,0.206968,-0.077844,126662400.00,2004,1,6,12,0,0
2004.01642710,0.243337,-0.037150,-0.056831,0.000583,0.000740,0.002293,-0.018139,0.124192,-0.083271,126748800.00,2004,1,7,12,0,0
2004.01916496,0.241312,-0.035972,-0.059393,0.000598,0.000779,0.002410,0.021729,-0.016080,-0.096610,126835200.00,2004,1,8,12,0,0
2004.02190281,0.242466,-0.035880,-0.062976,0.000595,0.000770,0.002389,-0.005088,0.028774,-0.065772,126921600.00,2004,1,9,12,0,0
2004.02464066,0.241893,-0.036034,-0.063619,0.000587,0.000756,0.002325,-0.013171,0.089275,-0.094040,127008000.00,2004,1,10,12,0,0
2004.02737851,0.242663,-0.036068,-0.057605,0.000605,0.000803,0.002481,-0.048051,0.125200,-0.049078,127094400.00,2004,1,11,12,0,0
2004.03011636,0.243018,-0.033172,-0.053170,0.000594,0.000774,0.002371,-0.038719,0.192621,-0.083997,127180800.00,2004,1,12,12,0,0
2004.03285421,0.242120,-0.034210,-0.053377,0.000579,0.000747,0.002277,-0.006824,0.106312,-0.076570,127267200.00,2004,1,13,12,0,0
2004.03559206,0.243722,-0.034138,-0.050932,0.000612,0.000767,0.002421,0.015754,-0.015948,-0.063227,127353600.00,2004,1,14,12,0,0
2004.03832991,0.243321,-0.032639,-0.051848,0.000606,0.000778,0.002401,0.009381,0.053049,-0.068270,127440000.00,2004,1,15,12,0,0
2004.04106776,0.241703,-0.036230,-0.051579,0.000640,0.000799,0.002557,-0.021785,0.123823,-0.063240,127526400.00,2004,1,16,12,0,0
2004.04380561,0.243467,-0.034732,-0.056502,0.000594,0.000777,0.002394,-0.015024,0.060560,-0.075170,127612800.00,2004,1,17,12,0,0
2004.04654346,0.243202,-0.032750,-0.041848,0.000580,0.000740,0.002260,-0.020887,0.117026,-0.091121,127699200.00,2004,1,18,12,0,0
2004.04928131,0.241246,-0.036859,-0.047832,0.000577,0.000739,0.002255,-0.006174,0.058969,-0.096217,127785600.00,2004,1,19,12,0,0
2004.05201916,0.240164,-0.034864,-0.049272,0.000604,0.000748,0.002348,0.017452,0.152997,-0.061155,127872000.00,2004,1,20,12,0,0
2004.05475702,0.241586,-0.035193,-0.044865,0.000607,0.000767,0.002387,0.024998,0.209805,-0.050136,127958400.00,2004,1,21,12,0,0
2004.05749487,0.243104,-0.036923,-0.038692,0.000608,0.000779,0.002366,-0.018129,0.141085,-0.071025,128044800.00,2004,1,22,12,0,0
2004.06023272,0.239096,-0.036038,-0.044794,0.000597,0.000766,0.002380,-0.033329,0.281837,-0.066054,128131200.00,2004,1,23,12,0,0
2004.06297057,0.239281,-0.037821,-0.049167,0.000593,0.000766,0.002333,-0.032455,0.073116,-0.063912,128217600.00,2004,1,24,12,0,0
2004.06570842,0.239525,-0.035864,-0.051219,0.000596,0.000760,0.002344,-0.037133,0.178068,-0.085071,128304000.00,2004,1,25,12,0,0
2004.06844627,0.242396,-0.038169,-0.052155,0.000595,0.000772,0.002341,-0.018558,0.144696,-0.051235,128390400.00,2004,1,26,12,0,0
2004.07118412,0.242518,-0.035560,-0.055926,0.000581,0.000749,0.002295,-0.033077,0.181385,-0.084877,128476800.00,2004,1,27,12,0,0
2004.07392197,0.248785,-0.030516,-0.041260,0.000591,0.000741,0.002310,-0.000745,0.041426,-0.075886,128563200.00,2004,1,28,12,0,0
2004.07665982,0.246766,-0.031280,-0.044970,0.000597,0.000757,0.002366,-0.014372,0.122952,-0.056113,128649600.00,2004,1,29,12,0,0
2004.07939767,0.246326,-0.030900,-0.043652,0.000582,0.000751,0.002304,-0.028799,0.152278,-0.096345,128736000.00,2004,1,30,12,0,0
2004.08213552,0.245236,-0.028341,-0.040909,0.000579,0.000738,0.002257,-0.031471,0.096942,-0.083174,128822400.00,2004,1,31,12,0,0
2004.08487337,0.244157,-0.030523,-0.053014,0.000574,0.000746,0.002253,-0.034478,0.110488,-0.085817,128908800.00,2004,2,1,12,0,0
2004.08761123,0.247817,-0.039598,-0.056842,0.000580,0.000739,0.002278,-0.026294,0.084898,-0.097544,128995200.00,2004,2,2,12,0,0
2004.09034908,0.245637,-0.030933,-0.056896,0.000589,0.000777,0.002337,-0.045865,0.122609,-0.101438,129081600.00,2004,2,3,12,0,0
2004.09308693,0.243210,-0.028219,-0.056640,0.000586,0.000763,0.002304,-0.030732,0.140889,-0.122124,129168000.00,2004,2,4,12,0,0
2004.09582478,0.243500,-0.029481,-0.056421,0.000580,0.000737,0.002261,-0.021189,0.122321,-0.092804,129254400.00,2004,2,5,12,0,0
2004.09856263,0.244971,-0.030047,-0.054214,0.000582,0.000749,0.002260,-0.014577,0.108121,-0.109834,129340800.00,2004,2,6,12,0,0
2004.10130048,0.242979,-0.027813,-0.054001,0.000585,0.000751,0.002278,-0.029900,0.179810,-0.094266,129427200.00,2004,2,7,12,0,0
2004.10403833,0.243225,-0.028895,-0.060964,0.000589,0.000762,0.002339,-0.020678,0.078776,-0.101464,129513600.00,2004,2,8,12,0,0
2004.10677618,0.243810,-0.031618,-0.054999,0.000575,0.000740,0.002260,-0.026571,0.119407,-0.096866,129600000.00,2004,2,9,12,0,0
2004.10951403,0.245591,-0.031807,-0.055726,0.000575,0.000754,0.002286,-0.034371,0.150439,-0.095406,129686400.00,2004,2,10,12,0,0
2004.11225188,0.245510,-0.031575,-0.058606,0.000572,0.000730,0.002232,-0.026591,0.100606,-0.102180,129772800.00,2004,2,11,12,0,0
2004.11498973,0.245209,-0.031358,-0.057027,0.000594,0.000747,0.002293,-0.006349,0.148936,-0.117312,129859200.00,2004,2,12,12,0,0
2004.11772758,0.244431,-0.032503,-0.048327,0.000602,0.000768,0.002357,-0.027830,0.164011,-0.118898,129945600.00,2004,2,13,12,0,0
2004.12046543,0.245217,-0.031678,-0.050189,0.000571,0.000736,0.002250,-0.034845,0.186231,-0.096992,130032000.00,2004,2,14,12,0,0
2004.12320329,0.246899,-0.031787,-0.062236,0.000612,0.000777,0.002396,0.007185,0.034995,-0.116206,130118400.00,2004,2,15,12,0,0
2004.12594114,0.244560,-0.031889,-0.062073,0.000605,0.000780,0.002401,-0.016860,0.175421,-0.105984,130204800.00,2004,2,16,12,0,0
2004.12867899,0.244660,-0.033050,-0.058182,0.000576,0.000751,0.002302,-0.035017,0.159865,-0.091287,130291200.00,2004,2,17,12,0,0
2004.13141684,0.244201,-0.032877,-0.054771,0.000572,0.000749,0.002274,-0.040075,0.165819,-0.094096,130377600.00,2004,2,18,12,0,0
2004.13415469,0.244799,-0.033584,-0.054131,0.000575,0.000754,0.002293,-0.046956,0.142664,-0.099971,130464000.00,2004,2,19,12,0,0
2004.13689254,0.245432,-0.031437,-0.048915,0.000578,0.000754,0.002296,-0.037602,0.173057,-0.087774,130550400.00,2004,2,20,12,0,0
2004.13963039,0.247037,-0.032401,-0.047286,0.000576,0.000751,0.002293,-0.032415,0.154141,-0.088506,130636800.00,2004,2,21,12,0,0
2004.14236824,0.245467,-0.031747,-0.054696,0.000583,0.000759,0.002315,-0.015880,0.082271,-0.094578,130723200.00,2004,2,22,12,0,0
2004.14510609,0.245240,-0.033099,-0.056720,0.000590,0.000770,0.002358,-0.006679,0.119549,-0.093154,130809600.00,2004,2,23,12,0,0
2004.14784394,0.243870,-0.031381,-0.058723,0.000591,0.000774,0.002367,-0.019050,0.076577,-0.071885,130896000.00,2004,2,24,12,0,0
2004.15058179,0.244832,-0.031201,-0.058114,0.000587,0.000773,0.002342,-0.028847,0.102316,-0.082954,130982400.00,2004,2,25,12,0,0
2004.15331964,0.244539,-0.032773,-0.063594,0.000593,0.000774,0.002371,-0.019082,0.186067,-0.087865,131068800.00,2004,2,26,12,0,0
2004.15605749,0.244675,-0.031706,-0.060781,0.000592,0.000768,0.002353,-0.020221,0.104738,-0.094183,131155200.00,2004,2,27,12,0,0
2004.15879535,0.244496,-0.032306,-0.060159,0.000587,0.000764,0.002328,-0.019899,0.150114,-0.077778,131241600.00,2004,2,28,12,0,0
2004.16153320,0.243091,-0.034182,-0.053009,0.000593,0.000776,0.002381,-0.016568,0.125755,-0.076305,131328000.00,2004,2,29,12,0,0
2004.16427105,0.244813,-0.033639,-0.054539,0.000597,0.000773,0.002389,-0.023469,0.131488,-0.083215,131414400.00,2004,3,1,12,0,0
2004.16700890,0.242969,-0.035175,-0.049068,0.000592,0.000772,0.002365,-0.019811,0.119305,-0.071287,131500800.00,2004,3,2,12,0,0
2004.16974675,0.241048,-0.032915,-0.055343,0.000594,0.000785,0.002375,-0.010424,0.081772,-0.079471,131587200.00,2004,3,3,12,0,0
2004.17248460,0.242751,-0.033669,-0.056717,0.000597,0.000784,0.002383,-0.014700,0.055405,-0.080431,131673600.00,2004,3,4,12,0,0
2004.17522245,0.243879,-0.031038,-0.047998,0.000599,0.000781,0.002412,-0.038538,0.125584,-0.074655,131760000.00,2004,3,5,12,0,0
2004.17796030,0.243101,-0.031928,-0.045465,0.000587,0.000765,0.002352,-0.021240,0.103608,-0.048910,131846400.00,2004,3,6,12,0,0
2004.18069815,0.242778,-0.032316,-0.053642,0.000590,0.000774,0.002370,-0.021952,0.095267,-0.051066,131932800.00,2004,3,7,12,0,0
2004.18343600,0.242992,-0.032318,-0.053272,0.000586,0.000770,0.002345,-0.016897,0.058226,-0.066989,132019200.00,2004,3,8,12,0,0
2004.18617385,0.242312,-0.034010,-0.054721,0.000611,0.000801,0.002451,-0.049743,0.084097,-0.095996,132105600.00,2004,3,9,12,0,0
2004.18891170,0.241564,-0.034143,-0.057002,0.000605,0.000788,0.002433,-0.043644,0.146184,-0.112710,132192000.00,2004,3,10,12,0,0
2004.19164956,0.241607,-0.032789,-0.049976,0.000606,0.000782,0.002394,-0.059567,0.207007,-0.089653,132278400.00,2004,3,11,12,0,0
2004.19438741,0.243189,-0.028535,-0.049381,0.000596,0.000771,0.002350,-0.049473,0.166845,-0.084512,132364800.00,2004,3,12,12,0,0
2004.19712526,0.241167,-0.032420,-0.053238,0.000585,0.000776,0.002344,-0.027533,0.081423,-0.054992,132451200.00,2004,3,13,12,0,0
2004.19986311,0.241958,-0.033121,-0.054482,0.000589,0.000774,0.002362,-0.045723,0.118341,-0.084526,132537600.00,2004,3,14,12,0,0
2004.20260096,0.239641,-0.032417,-0.055754,0.000585,0.000772,0.002338,-0.036052,0.011197,-0.077185,132624000.00,2004,3,15,12,0,0
2004.20533881,0.241464,-0.031424,-0.055928,0.000591,0.000773,0.002362,-0.042768,0.087061,-0.078769,132710400.00,2004,3,16,12,0,0
2004.20807666,0.241431,-0.032225,-0.048766,0.000641,0.000820,0.002559,-0.027120,0.136323,-0.111155,132796800.00,2004,3,17,12,0,0
2004.21081451,0.242647,-0.033021,-0.049741,0.000611,0.000803,0.002480,-0.024665,0.251345,-0.090171,132883200.00,2004,3,18,12,0,0
2004.21355236,0.244050,-0.033365,-0.053687,0.000618,0.000793,0.002454,-0.032083,0.244576,-0.081294,132969600.00,2004,3,19,12,0,0
2004.21629021,0.241697,-0.034029,-0.052319,0.000613,0.000786,0.002430,-0.028668,0.140710,-0.093038,133056000.00,2004,3,20,12,0,0
2004.21902806,0.238385,-0.032748,-0.052485,0.000612,0.000785,0.002412,-0.025244,0.117349,-0.112627,133142400.00,2004,3,21,12,0,0
2004.22176591,0.240170,-0.033829,-0.057261,0.000590,0.000770,0.002375,-0.047464,0.137227,-0.067647,133228800.00,2004,3,22,12,0,0
2004.22450376,0.241222,-0.035258,-0.052403,0.000592,0.000772,0.002369,-0.021082,0.107534,-0.067586,133315200.00,2004,3,23,12,0,0
2004.22724162,0.243087,-0.035858,-0.048879,0.000592,0.000772,0.002365,-0.017370,0.152267,-0.078210,133401600.00,2004,3,24,12,0,0
2004.22997947,0.243891,-0.032595,-0.053250,0.000589,0.000767,0.002350,-0.026923,0.070190,-0.095951,133488000.00,2004,3,25,12,0,0
2004.23271732,0.242843,-0.033471,-0.051815,0.000589,0.000774,0.002364,-0.021710,0.066547,-0.074906,133574400.00,2004,3,26,12,0,0
2004.23545517,0.241664,-0.033121,-0.056074,0.000600,0.000782,0.002400,-0.057605,0.094636,-0.074382,133660800.00,2004,3,27,12,0,0
2004.23819302,0.242126,-0.034226,-0.054431,0.000589,0.000774,0.002349,-0.040260,0.105658,-0.073412,133747200.00,2004,3,28,12,0,0
2004.24093087,0.242966,-0.033824,-0.051717,0.000596,0.000790,0.002410,-0.003876,0.138141,-0.070277,133833600.00,2004,3,29,12,0,0
2004.24366872,0.240010,-0.032962,-0.057360,0.000593,0.000785,0.002393,-0.003666,0.124060,-0.107044,133920000.00,2004,3,30,12,0,0
2004.24640657,0.241170,-0.032487,-0.053190,0.000583,0.000762,0.002323,-0.008608,0.122621,-0.084607,134006400.00,2004,3,31,12,0,0
2004.24914442,0.239879,-0.033424,-0.051869,0.000596,0.000774,0.002349,-0.021616,0.083194,-0.096848,134092800.00,2004,4,1,12,0,0
2004.25188227,0.238628,-0.034103,-0.045379,0.000577,0.000751,0.002299,-0.030424,0.177531,-0.076071,134179200.00,2004,4,2,12,0,0
2004.25462012,0.238851,-0.033747,-0.048162,0.000623,0.000800,0.002450,-0.045666,0.117656,-0.116410,134265600.00,2004,4,3,12,0,0
2004.25735797,0.234396,-0.033733,-0.045999,0.000590,0.000768,0.002374,-0.025138,0.022812,-0.085497,134352000.00,2004,4,4,12,0,0
2004.26009582,0.237714,-0.034221,-0.050441,0.000582,0.000761,0.002345,-0.030954,0.114800,-0.098493,134438400.00,2004,4,5,12,0,0
2004.26283368,0.240348,-0.035298,-0.046618,0.000579,0.000750,0.002326,-0.032827,0.096046,-0.079367,134524800.00,2004,4,6,12,0,0
2004.26557153,0.239957,-0.034064,-0.050709,0.000591,0.000775,0.002372,-0.039420,0.181117,-0.078807,134611200.00,2004,4,7,12,0,0
2004.26830938,0.240294,-0.032504,-0.048746,0.000579,0.000756,0.002316,-0.034498,0.144266,-0.081630,134697600.00,2004,4,8,12,0,0
2004.27104723,0.238361,-0.032704,-0.047615,0.000579,0.000760,0.002326,-0.032384,0.042828,-0.064673,134784000.00,2004,4,9,12,0,0
2004.27378508,0.238062,-0.032816,-0.046950,0.000580,0.000751,0.002319,-0.022079,0.022488,-0.082897,134870400.00,2004,4,10,12,0,0
2004.27652293,0.237614,-0.032747,-0.049001,0.000576,0.000752,0.002316,-0.026202,0.169722,-0.065537,134956800.00,2004,4,11,12,0,0
2004.27926078,0.239658,-0.033534,-0.054464,0.000577,0.000752,0.002303,-0.031601,0.193235,-0.068674,135043200.00,2004,4,12,12,0,0
2004.28199863,0.240272,-0.033129,-0.050649,0.000596,0.000767,0.002342,-0.024368,0.179810,-0.083391,135129600.00,2004,4,13,12,0,0
2004.28473648,0.239676,-0.033227,-0.051463,0.000595,0.000766,0.002332,-0.027082,0.128268,-0.079369,135216000.00,2004,4,14,12,0,0
2004.28747433,0.239930,-0.033796,-0.047300,0.000580,0.000752,0.002304,-0.025599,0.099389,-0.086411,135302400.00,2004,4,15,12,0,0
2004.29021218,0.238920,-0.032866,-0.043551,0.000575,0.000754,0.002303,-0.041468,0.096763,-0.082683,135388800.00,2004,4,16,12,0,0
2004.29295003,0.240183,-0.034807,-0.052539,0.000574,0.000759,0.002302,-0.039430,0.172292,-0.077697,135475200.00,2004,4,17,12,0,0
2004.29568789,0.238188,-0.033878,-0.050661,0.000577,0.000759,0.002308,-0.029238,0.118156,-0.072089,135561600.00,2004,4,18,12,0,0
2004.29842574,0.238594,-0.035109,-0.041572,0.000583,0.000765,0.002337,-0.040404,0.085826,-0.061531,135648000.00,2004,4,19,12,0,0
2004.30116359,0.239042,-0.033269,-0.048467,0.000574,0.000754,0.002294,-0.030884,0.017028,-0.069714,135734400.00,2004,4,20,12,0,0
2004.30390144,0.239290,-0.033987,-0.045225,0.000583,0.000764,0.002349,-0.042553,0.082746,-0.078265,135820800.00,2004,4,21,12,0,0
2004.30663929,0.238875,-0.034312,-0.044345,0.000578,0.000759,0.002308,-0.046523,0.103489,-0.064107,135907200.00,2004,4,22,12,0,0
2004.30937714,0.238182,-0.032803,-0.054136,0.000578,0.000769,0.002332,-0.032576,0.078647,-0.067952,135993600.00,2004,4,23,12,0,0
2004.31211499,0.238254,-0.033340,-0.052923,0.000580,0.000774,0.002335,-0.034466,0.113899,-0.047929,136080000.00,2004,4,24,12,0,0
2004.31485284,0.239501,-0.033186,-0.050650,0.000575,0.000764,0.002304,-0.030756,0.083740,-0.061162,136166400.00,2004,4,25,12,0,0
2004.31759069,0.239082,-0.032085,-0.046854,0.000579,0.000763,0.002309,-0.030731,0.071911,-0.081834,136252800.00,2004,4,26,12,0,0
2004.32032854,0.237441,-0.032990,-0.046939,0.000577,0.000763,0.002309,-0.040946,0.101134,-0.076245,136339200.00,2004,4,27,12,0,0
2004.32306639,0.239401,-0.033099,-0.049921,0.000578,0.000768,0.002331,-0.030656,0.006523,-0.064915,136425600.00,2004,4,28,12,0,0
2004.32580424,0.238566,-0.033815,-0.049470,0.000578,0.000769,0.002328,-0.035880,0.090482,-0.055612,136512000.00,2004,4,29,12,0,0
2004.32854209,0.238496,-0.034255,-0.044787,0.000577,0.000769,0.002319,-0.034240,0.129724,-0.058341,136598400.00,2004,4,30,12,0,0
2004.33127995,0.239738,-0.034482,-0.047407,0.000578,0.000764,0.002314,-0.035990,0.116289,-0.080254,136684800.00,2004,5,1,12,0,0
2004.33401780,0.239161,-0.032549,-0.051068,0.000578,0.000767,0.002324,-0.037525,0.061916,-0.068071,136771200.00,2004,5,2,12,0,0
2004.33675565,0.237610,-0.034301,-0.051619,0.000589,0.000785,0.002388,-0.038357,0.033071,-0.074291,136857600.00,2004,5,3,12,0,0
2004.33949350,0.238417,-0.034160,-0.049574,0.000595,0.000795,0.002420,-0.023147,0.038986,-0.083042,136944000.00,2004,5,4,12,0,0
2004.34223135,0.239028,-0.033650,-0.048894,0.000596,0.000801,0.002426,-0.025207,0.053034,-0.080410,137030400.00,2004,5,5,12,0,0
2004.34496920,0.237703,-0.033237,-0.054020,0.000594,0.000788,0.002404,-0.029777,0.105669,-0.094423,137116800.00,2004,5,6,12,0,0
2004.34770705,0.238956,-0.031652,-0.053393,0.000591,0.000780,0.002376,-0.052978,0.113553,-0.085911,137203200.00,2004,5,7,12,0,0
2004.35044490,0.238970,-0.032940,-0.055667,0.000587,0.000786,0.002375,-0.048239,0.041501,-0.072311,137289600.00,2004,5,8,12,0,0
2004.35318275,0.239469,-0.031996,-0.052187,0.000586,0.000783,0.002387,-0.027046,-0.016015,-0.050723,137376000.00,2004,5,9,12,0,0
2004.35592060,0.239708,-0.030209,-0.049418,0.000576,0.000764,0.002317,-0.039450,0.071256,-0.046023,137462400.00,2004,5,10,12,0,0
2004.35865845,0.238848,-0.033018,-0.049922,0.000574,0.000764,0.002298,-0.045448,0.164235,-0.087361,137548800.00,2004,5,11,12,0,0
